detector_id,correlation,correlation_ma
K612D14,0.405,0.582
K619D11,0.606,0.754
K619D12,0.320,0.526
K61D3.3,0.386,0.478
K61D5.1,0.293,0.362
K62.D112,N/A,N/A
K62.D113,N/A,N/A
K62.D122,N/A,N/A
K62.D123,N/A,N/A
K62.D23,N/A,N/A
K62.D52,N/A,N/A
K62.D53,N/A,N/A
K62.D632,N/A,N/A
K62.D633,N/A,N/A
K62.D683,N/A,N/A
K62.D684,N/A,N/A
K62.D713,N/A,N/A
K62.D714,N/A,N/A
K621D13,0.379,0.551
K621D14,0.775,0.816
K621D15,0.983,0.993
K621D16,0.891,0.966
K623D11,0.155,0.160
K623D12,0.382,0.437
K62D11,0.764,0.827
K62D12,0.073,-0.033
K62D13,-0.121,0.018
K63.D103,N/A,N/A
K63.D104,N/A,N/A
K63.D105,N/A,N/A
K63.D106,N/A,N/A
K63.D114,N/A,N/A
K63.D115,N/A,N/A
K63.D116,N/A,N/A
K63.D117,N/A,N/A
K63.D118,N/A,N/A
K63.D119,N/A,N/A
K63.D123,N/A,N/A
K63.D124,N/A,N/A
K63.D125,N/A,N/A
K63.D126,N/A,N/A
K63.D653,N/A,N/A
K63.D654,N/A,N/A
K63.D655,N/A,N/A
K63.D656,N/A,N/A
K63.D663,N/A,N/A
K63.D664,N/A,N/A
K63.D703,N/A,N/A
K63.D704,N/A,N/A
K63.D713,N/A,N/A
K63.D714,N/A,N/A
K63.D723,N/A,N/A
K63.D724,N/A,N/A
K631D11,0.361,0.602
K631D12,-0.094,0.068
K631D14,0.108,0.257
K631D15,0.390,0.578
K632D11,-0.139,-0.063
K632D12,0.055,0.260
K634D11,-0.436,-0.485
K634D13,-0.428,-0.467
K634D14,-0.240,-0.206
K634D15,-0.127,-0.092
K635D11,-0.327,-0.397
K635D12,-0.481,-0.556
K636D11,-0.487,-0.599
K636D12,-0.307,-0.421
K638D11,0.317,0.475
K638D12,0.178,0.328
K638D13,0.525,0.648
K638D14,-0.330,-0.371
K642D11,0.643,0.830
K642D14,0.381,0.567
K642D15,0.688,0.879
K642D17,0.544,0.720
K642D18,0.444,0.572
K64D11,-0.135,-0.210
K64D12,0.005,0.163
K64D13,0.555,0.733
K64D14,0.426,0.591
K64D15,0.403,0.559
K65.D102,N/A,N/A
K65.D111,N/A,N/A
K65.D112,N/A,N/A
K65.D52,N/A,N/A
K65.D63,N/A,N/A
K65.D64,N/A,N/A
K65.D73,N/A,N/A
K65.D74,N/A,N/A
K650D11,0.136,0.317
K650D12,0.339,0.558
K650D13,0.405,0.638
K650D14,0.354,0.639
K650D15,-0.108,0.018
K650D16,0.309,0.582
K650D17,0.318,0.502
K651D11,0.278,0.467
K651D12,0.208,0.301
K651D13,0.279,0.392
K651D15,-0.084,-0.086
K652D11,-0.132,-0.061
K652D12,0.121,0.192
K652D17,0.452,0.592
K652D18,0.263,0.530
K653D11,0.390,0.549
K653D12,0.156,0.174
K653D13,0.320,0.480
K653D14,-0.161,-0.146
K653D15,-0.543,-0.628
K653D16,0.404,0.654
K653D17,0.106,0.162
K656D11,0.050,0.296
K659D11,0.455,0.499
K659D12,0.354,0.641
K659D13,0.266,0.348
K659D14,0.318,0.614
K659D15,0.361,0.650
K659D16,0.640,0.758
K659D18,0.406,0.644
K661D11,0.519,0.681
K661D12,0.442,0.613
K661D15,0.552,0.828
K661D18,0.444,0.607
K663D13,0.317,0.495
K663D14,0.797,0.864
K663D17,0.703,0.812
K663D18,0.003,0.255
K663D19,0.136,0.273
K666D11,0.375,0.601
K666D15,0.193,0.399
K668D11,0.449,0.648
K668D12,0.521,0.761
K669D12,0.262,0.325
K669D13,0.639,0.831
K669D14,0.422,0.580
K669D15,0.800,0.900
K669D16,0.933,0.963
K66D11,0.279,0.661
K66D12,-0.141,-0.228
K66D13,0.232,0.416
K66D31,0.398,0.496
K677D11,0.705,0.878
K677D12,0.453,0.660
K679D11,0.508,0.718
K679D12,-0.160,0.026
K679D13,0.954,0.982
K679D14,0.501,0.651
K67D11,-0.620,-0.703
K67D12,-0.176,-0.428
K67D13,0.419,0.661
K67D14,0.458,0.679
K67D15,-0.338,-0.450
K67D16,-0.108,-0.127
K67D17,0.331,0.554
K67D18,0.178,0.243
K67D19,0.209,0.148
K67D20,0.376,0.479
K67D21,-0.280,-0.433
K67D22,-0.548,-0.587
K67D23,0.199,0.254
K67D83,0.678,0.846
K67V24,-0.519,-0.526
K67V25,0.466,0.552
K67V52,0.002,0.097
K67V82,0.094,0.277
K67V92,-0.126,0.045
K68.D113,N/A,N/A
K68.D114,N/A,N/A
K68.D115,N/A,N/A
K68.D123,N/A,N/A
K68.D22,N/A,N/A
K68.D23,N/A,N/A
K68.D32,N/A,N/A
K68.D33,N/A,N/A
K68.D53,N/A,N/A
K68.D54,N/A,N/A
K68.D55,N/A,N/A
K68.D62,N/A,N/A
K68.D63,N/A,N/A
K68.D82,N/A,N/A
K68.D83,N/A,N/A
K68.D92,N/A,N/A
K68.D93,N/A,N/A
K680D12,0.439,0.600
K69.D101,N/A,N/A
K69.D102,N/A,N/A
K69.D11,N/A,N/A
K69.D111,N/A,N/A
K69.D21,N/A,N/A
K69.D22,N/A,N/A
K69.D621,N/A,N/A
K69.D622,N/A,N/A
K69.D651,N/A,N/A
K69.D652,N/A,N/A
K69.D71,N/A,N/A
K69.D711,N/A,N/A
K69.D712,N/A,N/A
K69.D91,N/A,N/A
K69.D92,N/A,N/A
K6D10,0.310,0.380
K6D11,0.684,0.780
K6D12,0.601,0.692
K6D15,0.091,0.254
K6D16,0.261,0.388
K6D17,0.131,0.152
K6D18,0.109,0.116
K6D19,0.451,0.550
K6D20,0.434,0.547
K6D21,0.742,0.858
K6D22,0.736,0.844
K6D23,0.303,0.328
K6D24,0.358,0.411
K6D7,0.588,0.638
K6D8,0.609,0.704
K6D9,0.568,0.660
K70D11,0.396,0.556
K70D12,0.331,0.395
K70D13,-0.534,-0.594
K70D14,0.142,0.255
K70D21,-0.120,-0.304
K70D41,-0.145,-0.295
K716D1.1,0.416,0.574
K716D3.2,0.150,0.238
K716D3.3,0.159,0.231
K71D11,-0.715,-0.825
K71D12,0.177,0.120
K71D13,0.197,0.417
K71D5,0.482,0.646
K723D1.1,N/A,N/A
K723D1.2,-0.358,-0.294
K723D3.5,0.092,0.141
K723D3.6,0.452,0.585
K73.D72,N/A,N/A
K73.D73,N/A,N/A
K73.D82,N/A,N/A
K73.D83,N/A,N/A
K74.D102,N/A,N/A
K74.D42,N/A,N/A
K74.D72,N/A,N/A
K74.D81,N/A,N/A
K74.D82,N/A,N/A
K74.D83,N/A,N/A
K74.D84,N/A,N/A
K76D11.1,0.616,0.744
K77.D113,N/A,N/A
K77.D114,N/A,N/A
K77.D115,N/A,N/A
K77.D116,N/A,N/A
K77.D12,N/A,N/A
K77.D123,N/A,N/A
K77.D13,N/A,N/A
K77.D32,N/A,N/A
K77.D33,N/A,N/A
K77.D42,N/A,N/A
K77.D43,N/A,N/A
K77.D53,N/A,N/A
K77.D54,N/A,N/A
K77.D55,N/A,N/A
K77.D56,N/A,N/A
K773D1.1,0.575,0.719
K773D2.2,0.353,0.484
K773D3.3,-0.007,0.195
K773D4.4,0.166,0.325
K773D4.5,0.323,0.455
K774D1.5,-0.360,-0.397
K774D1.6,-0.239,-0.289
K774D2.3,-0.432,-0.453
K774D2.4,-0.385,-0.460
K775D1.6,-0.172,0.088
K775D2.3,0.264,0.390
K775D3.5,0.171,0.462
K775D4.1,0.410,0.569
K775D4.2,0.355,0.534
K77D2.3,-0.494,-0.578
K77D2.4,-0.353,-0.393
K77D8.1,-0.068,0.064
K77D8.2,-0.042,0.157
K77V51,-0.114,-0.018
K78.D102,N/A,N/A
K78.D103,N/A,N/A
K78.D113,N/A,N/A
K78.D114,N/A,N/A
K78.D115,N/A,N/A
K78.D116,N/A,N/A
K78.D12,N/A,N/A
K78.D13,N/A,N/A
K78.D23,N/A,N/A
K78.D24,N/A,N/A
K78.D25,N/A,N/A
K78.D26,N/A,N/A
K78.D42,N/A,N/A
K78.D53,N/A,N/A
K78.D54,N/A,N/A
K78.D55,N/A,N/A
K78.D56,N/A,N/A
K78.D83,N/A,N/A
K78.D85,N/A,N/A
K79.D23,N/A,N/A
K79.D24,N/A,N/A
K79.D25,N/A,N/A
K79.D26,N/A,N/A
K79.D32,N/A,N/A
K79.D33,N/A,N/A
K79.D42,N/A,N/A
K79.D43,N/A,N/A
K79.D62,N/A,N/A
K79.D63,N/A,N/A
K79.D72,N/A,N/A
K79.D73,N/A,N/A
K79.D83,N/A,N/A
K79.D84,N/A,N/A
K79.D85,N/A,N/A
K79.D86,N/A,N/A
K7D11,0.141,0.411
K7D11.11,0.667,0.780
K7D2.11,0.049,0.054
K7D21,-0.633,-0.748
K7D22,0.043,0.244
K7D3.1,-0.345,-0.399
K7D41,0.244,0.300
K7D42,0.344,0.404
K7D5.11,0.702,0.823
K7D5.12,0.724,0.803
K7D6.11,0.559,0.702
K7D7.11,0.334,0.433
K7D8.1,0.489,0.641
K7D8.11,0.324,0.398
K80D12,0.315,0.372
K81.D71,N/A,N/A
K810D4.1,0.281,0.354
K810D4.2,0.002,0.056
K813D1.2,0.189,0.420
K813D1.3,0.305,0.552
K813D2.4,0.234,0.292
K813D2.5,-0.571,-0.538
K813D3.6,-0.388,-0.348
K813D3.7,0.341,0.512
K813D3.8,0.149,0.337
K813D4.10,0.173,0.367
K813D4.9,0.449,0.563
K813D6.11,0.327,0.372
K813D6.12,0.137,0.315
K813D6.13,0.115,0.219
K813D6.14,0.518,0.615
K813D8.15,0.455,0.573
K813D8.16,0.668,0.701
K813D8.17,-0.017,0.040
K813D9.18,0.321,0.443
K813D9.19,0.412,0.608
K813D9.20,0.462,0.518
K813D9.21,-0.106,-0.009
K81D30,0.501,0.588
K81D33,-0.083,0.034
K81D34,0.055,0.122
K82D1.1,0.345,0.567
K82D2.2,-0.087,0.000
K82D2.3,0.080,0.265
K83D21,0.319,0.520
K83D41,0.239,0.443
K84D1_5,-0.033,-0.003
K84D1_6,-0.055,-0.056
K84D3_1,0.220,0.362
K84D3_2,-0.079,-0.029
K84D7_7,-0.018,0.047
K86V113,-0.513,-0.604
K86V114,-0.439,-0.498
K86V22,0.053,0.314
K86V32,-0.254,-0.326
K86V52,-0.482,-0.617
K86V622),0.287,0.542
K86V824),-0.299,-0.379
K86V92,-0.169,-0.087
K889D1.1,0.506,0.646
K889D1.2,0.604,0.723
K889D2.3,0.236,0.340
K889D2.4,-0.284,-0.240
K88D1.1,0.534,0.713
K88D1.2,0.490,0.682
K88D1.3,N/A,N/A
K88D2.7,0.296,0.514
K88D2.8,-0.042,0.051
K88D3.4,0.206,0.297
K88D3.5,-0.019,0.022
K88D3.6,0.494,0.584
K89.D510,N/A,N/A
K89.D59,N/A,N/A
K89.D82,N/A,N/A
K89.D83,N/A,N/A
K8D11,0.394,0.498
K8D12,0.202,-0.063
K8D14,0.202,0.366
K8D15,0.391,0.568
K8D16,0.340,0.443
K8D17,0.300,0.614
K8D18,0.586,0.822
K8D19,0.375,0.594
K8D20,-0.594,-0.677
K8D3.11,N/A,N/A
K8D31,0.265,0.364
K8D32,0.203,0.322
K8D4.11,N/A,N/A
K90.D112,N/A,N/A
K90.D122,N/A,N/A
K90.D123,N/A,N/A
K90.D22,N/A,N/A
K90.D23,N/A,N/A
K90.D32,N/A,N/A
K90.D33,N/A,N/A
K90.D63,N/A,N/A
K91.D52,N/A,N/A
K91.D53,N/A,N/A
K91D1_2,N/A,N/A
K91D2_3,0.212,0.332
K91D4_4,-0.551,-0.632
K91D4_5,0.022,0.080
K92.D102,N/A,N/A
K92.D103,N/A,N/A
K92.D111,N/A,N/A
K92.D112,N/A,N/A
K92.D113,N/A,N/A
K92.D114,N/A,N/A
K92.D12,N/A,N/A
K92.D32,N/A,N/A
K92.D42,N/A,N/A
K92.D43,N/A,N/A
K92.D51,N/A,N/A
K92.D52,N/A,N/A
K92.D662,N/A,N/A
K92.D663,N/A,N/A
K92.D722,N/A,N/A
K92.D82,N/A,N/A
K942D2.1,0.036,0.240
K95D11,0.407,0.589
K95D12,0.520,0.671
K95D20,0.374,0.434
K95D21,0.450,0.607
K95D41,0.640,0.701
K95V15,0.059,0.191
K95V16,0.244,0.378
K95V23,0.290,0.512
K95V24,0.174,0.336
K95V42,-0.148,-0.231
K96.D22,N/A,N/A
K96.D23,N/A,N/A
K96.D32,N/A,N/A
K96.D33,N/A,N/A
K96.D682,N/A,N/A
K96.D683,N/A,N/A
K96.D82,N/A,N/A
K96.D83,N/A,N/A
K96.D92,N/A,N/A
K96.D93,N/A,N/A
K96D21,0.286,0.453
K96D22,0.375,0.547
K96D41,0.371,0.501
K96D42,0.450,0.619
K97D112,0.621,0.780
K97V113,0.170,0.227
K97V114,0.354,0.490
K97V22,-0.062,-0.167
K97V53,-0.010,0.200
K97V54,0.345,0.508
K97V62,0.231,0.464
K98D1.1,0.237,0.429
K98D1.2,-0.145,-0.064
K98D2.3,-0.401,-0.431
K98D3.4,0.056,0.114
K98D4.5,0.200,0.372
K98D4.6,-0.377,-0.383
K98D4.7,-0.167,-0.085
K99.D22,N/A,N/A
K99.D23,N/A,N/A
K99.D622,N/A,N/A
K99.D623,N/A,N/A
K99.D632,N/A,N/A
K99.D633,N/A,N/A
K99V21,-0.054,0.073
K99V22,0.138,0.217
L3-1,0.539,0.562
L3-2,-0.308,-0.169
L3-3,0.415,0.460
L3-4,0.738,0.815
L3-5,0.531,0.630
L3-6,0.656,0.720
L3-7,0.320,0.400
L4-1,-0.342,-0.350
L4-2,-0.057,-0.017
L4-3,0.302,0.371
L4-4,-0.036,0.025
L4-5,-0.399,-0.338
L5-1,0.402,0.445
L5-2,N/A,N/A
L5-3,N/A,N/A
L5-4,N/A,N/A
L8-1,0.401,0.495
L8-2,0.208,0.279
L8-3,0.422,0.517
L8-4,0.454,0.527
M1-1,0.439,0.611
M1-2,-0.068,0.067
M1-20,0.412,0.694
M1-3,0.128,0.378
M1-4,0.237,0.572
M1-5,0.510,0.616
M2-1,0.473,0.708
M2-2,0.255,0.480
M3-1,0.397,0.630
M3-2,0.302,0.481
M3-20,N/A,0.581
M3-23,0.502,0.683
M3-3,N/A,0.662
M4-1,0.134,0.325
M4-2,0.037,0.135
M5-1,-0.318,-0.212
M5-2,0.198,0.508
M5-20,0.583,0.802
M5-21,0.296,0.370
M5-22,0.782,0.912
M5-23,0.608,0.799
M5-3,0.170,0.442
M5-4,0.347,0.571
M7-1,-0.370,-0.262
M7-2,N/A,N/A
M8-1,0.435,0.661
M8-2,0.243,0.413
M8-20,-0.001,0.196
M8-22,0.164,0.383
M8-24,0.768,0.891
M8-25,0.411,0.646
M8-3,0.205,0.438
M8-4,0.424,0.645
M8-5,0.467,0.614
M8-6,0.151,0.378
M8-7,-0.068,0.118
M9-1,0.468,0.655
M9-2,0.417,0.577
M9-20,0.156,0.322
M9-24,0.188,0.436
M9-25,0.757,0.879
M9-3,0.218,0.485
MUE3_D2(KFZ),0.281,0.642
MUE3_D3(KFZ),0.219,0.205
M_0011_0308,N/A,N/A
M_0015_0159,N/A,N/A
M_0032_0323,N/A,N/A
M_0037_0038,N/A,N/A
M_0037_0779_0039_U,N/A,N/A
M_0038_0037,N/A,N/A
M_0038_0191,N/A,N/A
M_0039_0038,N/A,N/A
M_0108_0478_0479,N/A,N/A
M_0191_0038,N/A,N/A
M_0191_0852,N/A,N/A
M_0308_0011,N/A,N/A
M_0323_0032,N/A,N/A
M_0821_0159,N/A,N/A
M_0821_0190,N/A,N/A
M_0852_0191,N/A,N/A
N06111V,0.466,0.525
N06112W,0.010,0.004
N06113Y,0.247,0.286
N06114Z,0.282,0.373
N06121A,0.635,0.739
N06121L,0.443,0.530
N06121M,0.110,0.155
N06121N,0.401,0.488
N06131T,0.923,0.956
N06131V,N/A,N/A
N06131W,0.840,0.878
N06131X,0.606,0.701
N06141A,0.617,0.677
N06141C,0.926,0.953
N06141Y,0.898,0.931
N06151D,0.573,0.629
N06151F,0.750,0.839
N06151G,0.579,0.632
N06161Q,0.359,0.398
N06161R,0.759,0.835
N06161T,0.523,0.616
N06161U,0.358,0.425
N06171B,0.700,0.779
N06171P,0.562,0.663
N06171Q,0.848,0.898
N06171R,0.907,0.933
N06171S,0.903,0.942
N06181H,0.381,0.431
N06181J,0.299,0.342
N06181K,0.350,0.392
N06191N,0.587,0.650
N06191P,0.184,-0.021
N06191Z,0.221,0.258
N06211C,0.411,0.489
N06211E,0.580,0.640
N06211F,0.865,0.891
N06211G,0.513,0.608
N06221P,0.753,0.806
N06221Q,0.640,0.669
N06221R,0.813,0.858
N06222H,0.660,0.725
N06222K,0.728,0.766
N06222L,0.606,0.662
N06222M,0.556,0.612
N06241A,0.648,0.719
N06241B,0.754,0.794
N06241Y,0.695,0.740
N06242Z,0.864,0.899
N06251T,0.364,0.437
N06251V,0.845,0.884
N06251W,0.781,0.850
N06251X,0.517,0.555
N06252D,0.919,0.946
N06252E,0.194,0.224
N06252F,0.756,0.795
N06261V,0.485,0.526
N06261Y,N/A,N/A
N06261Z,0.187,0.244
N06271G,-0.362,-0.458
N06271H,0.793,0.830
N06271K,0.021,0.024
N06271L,0.621,0.672
N06281M,0.436,0.488
N06281P,0.749,0.803
N06281R,-0.221,-0.247
N06281S,0.738,0.816
N06291B,0.447,0.511
N06291E,0.328,0.417
N06291F,-0.115,-0.165
N06311J,0.692,0.755
N06311K,0.912,0.950
N06311L,0.572,0.648
N06311N,0.846,0.901
N06312M,0.807,0.833
N06312P,0.811,0.839
N06321B,0.769,0.820
N06321C,N/A,N/A
N06321D,0.679,0.742
N06321E,0.459,0.568
N06321L,0.877,0.911
N06322G,0.523,0.569
N06331A,0.467,0.494
N06331J,0.865,0.905
N06331X,0.542,0.622
N06331Y,0.706,0.736
N06331Z,0.701,0.755
N06341K,0.850,0.894
N06341S,0.959,0.971
N06341T,0.357,0.438
N06351L,0.618,0.678
N06351M,0.086,0.113
N06351P,0.498,0.562
N06351R,0.497,0.575
N06391B,0.895,0.934
N06391Y,0.938,0.962
N06391Z,0.973,0.986
N06411H,0.759,0.821
N06411J,N/A,N/A
N06411K,0.497,0.559
N06421A,0.574,0.668
N06421B,0.661,0.722
N06421D,0.755,0.815
N06421E,0.669,0.726
N06421F,-0.117,-0.121
N06421G,0.488,0.573
N06431X,0.477,0.459
N06431Y,0.506,0.561
N06431Z,0.660,0.745
N06451L,0.853,0.896
N06451P,0.685,0.769
N06451R,0.601,0.672
N06451S,0.345,0.417
N06461E,0.710,0.766
N06461T,0.456,0.523
N06471H,0.756,0.812
N06481L,0.166,0.179
N06481N,0.311,0.434
N06481P,0.077,0.068
N06481S,0.603,0.658
N06482F,0.600,0.660
N06482J,0.586,0.660
N06482K,0.432,0.478
N06511A,0.785,0.850
N06511B,0.587,0.670
N06511C,N/A,N/A
N06521E,0.607,0.701
N06521F,N/A,N/A
N06521G,0.626,0.714
N06521H,N/A,N/A
N06551T,0.591,0.654
N06611A,0.762,0.851
N06611E,0.890,0.913
N06611F,0.806,0.844
N06611G,0.660,0.722
N06611J,0.760,0.838
N06621A,0.382,0.470
N06621B,0.492,0.532
N06621C,N/A,N/A
N06621D,0.478,0.500
N06631X,0.106,0.095
N06631Y,0.576,0.632
N06631Z,0.524,0.598
N06691R,0.477,0.500
N06691S,0.429,0.510
N06691T,0.372,0.447
N06691U,0.495,0.571
N06691V,0.920,0.939
N06731W,0.483,0.531
N06731X,0.627,0.633
N06731Y,0.789,0.839
N06731Z,0.616,0.640
N11131D,N/A,N/A
N12111R,N/A,N/A
N12112P,N/A,N/A
N12131A,N/A,N/A
N12131B,N/A,N/A
N12132D,N/A,N/A
N12141E,N/A,N/A
N12151X,N/A,N/A
N12151Y,N/A,N/A
N13182E,N/A,N/A
N17111B,N/A,N/A
N17111C,N/A,N/A
N17131X,N/A,N/A
N17131Y,N/A,N/A
N17131Z,N/A,N/A
N17141A,N/A,N/A
N17151S,N/A,N/A
N19121G,N/A,N/A
N19121J,N/A,N/A
N19131B,N/A,N/A
N19161C,N/A,N/A
N19162A,N/A,N/A
N20111G1,0.205,0.275
N20111G2,0.167,0.201
N20111J1,-0.796,-0.786
N20111J2,0.021,0.034
N20111K1,-0.643,-0.626
N20121A1,0.023,0.077
N20121A2,-0.249,-0.250
N20131G1,-0.020,-0.013
N20131G2,-0.308,-0.294
N20141A1,-0.194,-0.193
N20141A2,0.121,0.114
N20141C1,0.017,0.035
N20141C2,0.181,0.234
N20141D1,-0.789,-0.744
N20161C1,-0.625,-0.626
N20161C2,0.585,0.619
N20211A1,-0.794,-0.757
N20231V1,-0.354,-0.269
N20231Z1,0.557,0.637
N20241B1,-0.510,-0.433
N20241D1,0.557,0.637
N20311C1,-0.069,0.065
N21121U1,-0.753,-0.758
N21121U2,-0.313,-0.271
N21211H2,-0.290,-0.235
N21211K1,-0.706,-0.718
N21211K2,-0.175,-0.131
N21211R1,-0.164,-0.161
N21211S1,0.163,0.180
N21311B1,-0.732,-0.734
N21311C1,-0.275,-0.287
N21311D1,-0.539,-0.525
N21311D2,-0.224,-0.132
N21411H1,-0.898,-0.899
N21411Q1,0.532,0.593
N21421C1,0.945,0.976
N21421D1,-0.618,-0.524
N21421M1,0.566,0.612
N21421X1,-0.730,-0.668
N21431H1,-0.084,-0.029
N21431R1,0.237,0.236
N21441Z1,-0.482,-0.443
N21511C1,-0.041,0.028
N21511D1,-0.424,-0.354
N21511D2,-0.378,-0.274
N21511M1,0.451,0.629
N21521G1,0.120,0.243
N21521H1,0.792,0.827
N21521K1,0.569,0.637
N22411A1,-0.711,-0.678
N22441J1,0.219,0.242
N22451B1,-0.314,-0.297
N22451C1,0.179,0.184
N22451C2,-0.380,-0.299
N22451D1,-0.437,-0.389
N22461G2,0.225,0.340
N22461H1,0.020,0.120
N22461K1,0.047,0.141
N22461R1,0.247,0.273
N22461R2,0.043,0.070
N22471A1,0.247,0.273
N22471A2,0.043,0.070
N23111G2,0.556,0.653
N23111J1,-0.476,-0.256
N23121A1,-0.587,-0.590
N23121B1,-0.303,-0.238
N23131G1,-0.301,-0.261
N23311J1,0.525,0.603
N23411J1,0.504,0.555
N23421B1,0.175,0.218
N23421C1,-0.718,-0.714
N26151X,0.432,0.498
N29111A,-0.119,-0.205
N29111R,N/A,N/A
N29111S,0.583,0.649
N29111T,0.387,0.487
N29111V,0.300,0.375
N29111W,0.144,0.194
N29112Q,-0.186,-0.334
N29113R,N/A,N/A
N29121G,-0.183,-0.295
N29121J,0.478,0.572
N29121M,-0.247,-0.281
N29121N,-0.053,0.007
N29121P,0.465,0.505
N29121Z,N/A,N/A
N29131B,-0.086,-0.089
N29131C,0.498,0.528
N29131E,0.175,0.256
N29131F,0.750,0.787
N29141A,0.082,0.085
N29142H,0.240,0.301
N30231B1,0.256,0.278
N30231B2,0.060,0.077
N30241H1,-0.051,0.001
N30241H2,0.187,0.229
N30241K1,0.017,0.040
N30241K2,0.198,0.233
N30241K3,0.258,0.285
N30281M1,0.761,0.802
N30311A1,-0.632,-0.639
N30311B1,0.562,0.595
N30311B2,-0.440,-0.443
N30311D1,-0.250,-0.225
N30311D2,0.261,0.327
N30311M1,0.404,0.438
N30311P1,-0.161,-0.137
N30321H1,-0.943,-0.943
N30321H2,-0.477,-0.473
N30321K1,0.351,0.423
N30321K2,0.428,0.491
N30321S1,0.485,0.577
N30331A1,0.233,0.347
N30331B1,-0.116,-0.141
N30331C1,0.030,0.115
N30331D1,-0.716,-0.742
N30331R1,0.558,0.656
N30331T1,0.409,0.466
N30341G1,-0.625,-0.619
N30341H1,0.413,0.493
N30341J1,-0.141,-0.141
N30341K1,0.616,0.712
N30411H1,0.297,0.383
N30411T1,0.623,0.700
N30411W1,-0.905,-0.901
N30411W2,0.041,0.088
N30421B1,0.265,0.291
N30421B2,-0.141,-0.086
N30421C1,-0.019,0.060
N30421D1,0.667,0.727
N30421D2,0.168,0.276
N30421M1,-0.245,-0.178
N30421X1,0.354,0.467
N30421Z1,0.427,0.480
N30431G1,0.762,0.811
N30431G2,-0.380,-0.400
N30431H1,-0.244,-0.132
N30431H2,0.405,0.457
N30431J1,0.180,0.195
N30431J2,0.092,0.343
N30431K1,0.285,0.359
N30431K2,0.647,0.687
N30431T1,0.361,0.429
N30441L1,0.177,0.183
N30451M1,0.396,0.441
N30451X1,0.291,0.345
N30451X2,-0.076,-0.017
N30451Z1,0.442,0.511
N30511A1,-0.488,-0.445
N30511C1,-0.429,-0.438
N30511D1,0.418,0.481
N30511D2,0.180,0.248
N30511P1,-0.000,0.109
N30521A1,-0.585,-0.624
N30521A2,-0.913,-0.920
N30521B1,-0.347,-0.290
N30521C1,-0.492,-0.441
N30521C2,-0.004,0.089
N30521L1,-0.046,0.086
N30521M1,-0.801,-0.781
N30521N1,0.635,0.746
N30531G1,-0.523,-0.502
N30531G2,0.389,0.408
N30531J1,-0.838,-0.854
N30531Q1,-0.083,0.044
N30531S1,0.381,0.554
N30531Z1,-0.007,0.073
N30611G1,-0.084,-0.069
N30611G2,-0.129,-0.059
N30611K1,-0.293,-0.253
N30611K2,-0.953,-0.953
N30611R1,0.613,0.725
N30611T1,0.427,0.481
N30621U1,-0.112,-0.094
N30621W1,0.159,0.277
N30711A1,-0.837,-0.858
N30711B1,0.506,0.598
N30711B2,-0.715,-0.695
N30711D1,0.012,0.103
N30711D2,0.335,0.392
N30711E1,-0.593,-0.603
N30711P1,-0.183,-0.098
N30711Y1,-0.348,-0.244
N30731G1,-0.447,-0.398
N30731G2,-0.761,-0.705
N30731G3,0.082,0.212
N30731H1,0.019,0.121
N30731H2,-0.835,-0.817
N30731H3,0.212,0.273
N30731J1,0.205,0.326
N30731K1,-0.127,-0.044
N30731Z1,0.298,0.389
N30751A1,-0.829,-0.846
N30751B1,0.088,0.150
N30751B2,0.033,0.163
N30751B3,-0.004,0.084
N30751D1,0.233,0.337
N30771G1,-0.921,-0.936
N31111S,0.675,0.756
N31111U,0.472,0.526
N31111U1,-0.874,-0.857
N31111V1,0.215,0.250
N31111V2,0.107,0.147
N31111V3,-0.532,-0.478
N31111W,0.773,0.818
N31111W1,-0.481,-0.359
N31111Y1,-0.533,-0.557
N31122B,N/A,N/A
N31211G1,0.637,0.713
N31211K1,-0.377,-0.382
N31211K2,-0.562,-0.575
N31221D1,-0.035,-0.016
N31221D2,-0.189,-0.200
N32121J,N/A,N/A
N33113P,N/A,N/A
N33121C,N/A,N/A
N33121D,N/A,N/A
N33121G,N/A,N/A
N33121X,N/A,N/A
N33122S,N/A,N/A
N33131Y,N/A,N/A
N33132Z,N/A,N/A
N33141W,N/A,N/A
N33142E,N/A,N/A
N33151L,N/A,N/A
N36121V,0.802,0.842
N37121M,N/A,N/A
N37131A,N/A,N/A
N38111F,N/A,N/A
N38111G,N/A,N/A
N38121J,N/A,N/A
N38121L,N/A,N/A
N41111D,N/A,N/A
N41111E,N/A,N/A
N41111F,N/A,N/A
N41114J,N/A,N/A
N41121B,N/A,N/A
N41121X,N/A,N/A
N41122Y,N/A,N/A
N42112G,N/A,N/A
N51111B,N/A,N/A
N51121J,N/A,N/A
N51131Q,N/A,N/A
N51131R,N/A,N/A
N51141G,N/A,N/A
N51151A,N/A,N/A
N51151B,N/A,N/A
N51151D,N/A,N/A
N51161W,N/A,N/A
N51161X,N/A,N/A
N51161Y,N/A,N/A
N51161Z,N/A,N/A
N51171L,N/A,N/A
N51171M,N/A,N/A
N51171N,N/A,N/A
N51171R,N/A,N/A
N51171S,N/A,N/A
N51171U,N/A,N/A
N51171V,N/A,N/A
N51231N,N/A,N/A
N51231O,N/A,N/A
N51231P,N/A,N/A
N51232K,N/A,N/A
N51232L,N/A,N/A
N51241B,N/A,N/A
